AGCNr,Name,RAdeg_HI,DECdeg_HI,RAdeg_OC,DECdeg_OC,Vhelio,W50,sigW,W20,HIflux,sigflux,SNR,RMS,Dist,sigDist,logMH,siglogMH,HIcode
188776,........,129.22501,13.07056,129.22749,13.06667,9691,208,5,227,1.59,0.08,10.7,2.29,142.3,2.6,9.88,0.05,1
189086,........,129.25125,1.66972,129.2525,1.665,1883,26,4,36,0.59,0.04,9.1,2.7,29.5,2.3,8.08,0.09,1
181089,032-040.,129.31418,4.70222,129.31209,4.69556,14095,241,16,274,2.21,0.1,12.9,2.46,205.4,2.3,10.34,0.05,1
189087,........,129.34917,1.8575,129.34833,1.8575,9485,238,40,258,1.23,0.1,6.9,2.59,139.6,2.3,9.75,0.06,1
181770,........,129.40125,7.81278,129.39792,7.80861,2006,121,3,141,2.43,0.07,21.5,2.29,31.2,2.3,8.75,0.08,1
189088,004-091.,129.485,2.01806,129.48543,2.02056,9466,283,22,291,1.67,0.12,7.8,2.84,139.3,2.3,9.88,0.06,1
182159,........,129.50168,3.77722,129.50124,3.77222,8657,346,4,367,3.25,0.11,16.5,2.37,127.7,2.3,10.1,0.05,1
181097,032-042a,129.51457,3.83722,129.52583,3.83444,8786,331,84,356,2.24,0.11,11.2,2.46,129.6,2.2,9.95,0.05,1
182047,........,129.52583,4.33667,129.52292,4.32833,14039,533,43,555,2.3,0.15,7.2,2.69,204.6,2.1,10.36,0.05,1
181771,........,129.58167,7.555,129.58458,7.56083,8736,191,24,206,2.13,0.08,14.7,2.34,128.8,2.3,9.92,0.05,1
182051,........,129.59709,4.065,129.59833,4.06806,14366,515,52,528,2.28,0.15,7.3,2.7,209.3,2.3,10.37,0.05,1
181100,........,129.59792,4.01194,129.59416,4.00472,14426,124,23,183,0.94,0.08,7.3,2.57,210.1,2.3,9.99,0.06,1
188777,........,129.61125,12.73917,129.60625,12.74167,9025,175,11,203,1.87,0.08,14.0,2.26,132.8,2.2,9.89,0.05,1
181101,032-044.,129.64084,7.205,129.64,7.20806,8958,226,4,255,1.81,0.09,11.8,2.28,132.0,2.3,9.87,0.05,1
180412,089-060a,129.64999,17.64028,129.65166,17.63583,12458,168,4,177,1.23,0.07,9.1,2.33,181.7,2.3,9.98,0.05,1
181873,........,129.66083,6.29528,129.65916,6.29667,13960,43,8,68,0.48,0.06,6.8,2.37,203.4,2.3,9.67,0.07,1
189089,........,129.67375,2.11278,129.66708,2.11,9412,98,7,118,1.08,0.07,9.5,2.55,138.5,2.3,9.69,0.05,1
181103,032-046.,129.69667,7.48639,129.69583,7.48056,13933,495,55,503,2.49,0.13,9.4,2.38,203.0,2.3,10.38,0.05,1
180415,004-098b,129.7175,1.40528,129.71834,1.39917,8709,309,124,328,3.34,0.12,15.1,2.8,128.5,2.2,10.11,0.05,1
189143,........,129.72083,3.2825,129.72542,3.28472,1936,43,5,61,0.62,0.04,8.7,2.38,30.3,2.3,8.13,0.08,1
181104,032-047.,129.73209,3.39778,129.73459,3.39306,14658,175,20,244,2.45,0.1,15.2,2.71,213.5,2.3,10.42,0.05,1
188778,........,129.77292,15.69861,129.77583,15.70222,12307,344,5,362,1.87,0.1,10.5,2.15,179.6,2.3,10.15,0.05,1
181107,032-048.,129.785,4.57333,129.78207,4.56722,14252,117,6,139,1.09,0.08,8.4,2.65,207.6,2.3,10.04,0.05,1
181106,........,129.78792,7.41278,129.79041,7.40833,13926,210,7,226,1.02,0.09,6.5,2.41,202.9,2.1,10.0,0.06,1
181774,........,129.8354,7.50528,129.83792,7.50944,9011,188,10,212,1.3,0.09,8.7,2.44,132.7,2.3,9.73,0.06,1
4524,032-050.,130.06041,5.63333,130.06041,5.635,1940,158,2,174,6.86,0.08,51.6,2.36,34.2,6.8,9.28,0.18,1
188883,........,130.0925,10.43056,130.08542,10.43028,9209,161,7,177,1.03,0.07,7.9,2.28,135.5,2.3,9.65,0.05,1
182493,........,130.09709,7.88972,130.09167,7.89,2003,94,6,118,1.44,0.05,16.1,2.05,31.2,2.3,8.52,0.08,1
181111,004-105.,130.13626,2.17611,130.13167,2.18806,15162,310,51,339,2.72,0.12,12.7,2.71,220.7,2.3,10.49,0.05,1
182464,........,130.19041,13.70555,130.19,13.70667,4508,131,7,153,1.08,0.06,9.7,2.16,66.8,2.3,9.06,0.06,1
4528,M+322022,130.24583,16.185,130.24417,16.18305,4289,87,2,100,2.62,0.05,31.6,1.96,63.6,2.2,9.4,0.05,1
182165,........,130.32167,3.88556,130.32458,3.88528,8274,112,4,136,1.35,0.07,11.6,2.46,122.3,2.3,9.68,0.05,1
716891,........,130.33958,16.89639,130.33167,16.90583,9215,398,79,458,1.64,0.11,7.9,2.32,135.4,2.4,9.85,0.05,1
182166,........,130.34541,3.45528,130.34459,3.46167,7960,197,11,225,2.47,0.11,13.2,2.96,117.8,2.4,9.91,0.05,1
189144,........,130.34958,2.41778,130.34709,2.42111,1913,38,5,58,1.21,0.06,16.4,2.59,29.9,2.3,8.41,0.08,1
4533,N2644...,130.38208,4.97944,130.38249,4.98111,1943,213,7,256,7.92,0.09,52.1,2.32,30.3,4.3,9.23,0.13,1
189090,........,130.40959,1.96972,130.40959,1.96806,4090,73,2,91,1.38,0.06,13.4,2.68,61.6,2.3,9.09,0.06,1
189092,........,130.48917,2.18389,130.49333,2.18917,9645,152,6,165,1.14,0.08,7.7,2.68,141.9,2.3,9.73,0.05,1
182238,........,130.50583,2.52389,130.505,2.52833,8515,71,10,95,0.69,0.06,7.1,2.57,125.8,2.3,9.41,0.06,1
182061,........,130.54707,4.2875,130.54666,4.29917,8386,233,8,255,1.28,0.09,8.0,2.33,123.9,2.3,9.67,0.06,1
182240,........,130.59459,2.49889,130.59541,2.49722,8586,226,8,243,1.92,0.11,9.9,2.88,126.8,2.1,9.86,0.05,1
181874,........,130.60957,6.59722,130.6075,6.59417,2264,55,6,60,0.49,0.05,6.7,2.18,35.1,2.3,8.15,0.08,1
738892,........,130.64334,17.86917,130.64667,17.87528,4102,208,3,216,1.51,0.08,10.4,2.25,60.8,2.4,9.12,0.06,1
4540,060-034.,130.64749,10.58833,130.64542,10.58444,2047,139,6,161,8.5,0.07,71.7,2.24,31.8,2.2,9.31,0.08,1
4541,N2648...,130.6825,14.28028,130.66541,14.28528,2064,390,5,408,4.58,0.15,16.1,3.21,31.9,4.3,9.04,0.13,1
188884,........,130.68457,10.55222,130.69333,10.55667,3105,52,2,72,2.06,0.06,25.1,2.5,47.2,2.2,9.03,0.06,1
180447,060-036.,130.68958,14.26528,130.70041,14.26528,1996,244,3,263,2.58,0.11,12.6,2.93,31.9,4.3,8.79,0.13,1
188843,........,130.70917,10.19306,130.70041,10.19389,8875,110,5,125,0.95,0.06,8.7,2.34,130.8,2.2,9.58,0.05,1
4545,060-037.,130.73625,13.64722,130.73416,13.64139,5029,96,7,151,6.31,0.08,64.2,2.24,74.0,2.4,9.91,0.05,1
181576,........,130.74208,0.64167,130.74333,0.64389,10380,83,3,98,1.56,0.07,12.7,2.99,152.4,2.4,9.93,0.05,1
4550,060-038.,130.815,13.08833,130.81624,13.08556,2067,276,2,290,20.79,0.11,114.7,2.44,39.6,8.0,9.89,0.18,1
4552,060-039.,130.83957,10.73417,130.83916,10.72611,14048,489,7,522,4.19,0.13,16.0,2.39,204.7,2.1,10.62,0.05,1
182175,........,130.84792,3.86139,130.84541,3.85639,8308,213,11,254,3.62,0.1,20.5,2.7,122.8,2.3,10.11,0.05,1
182176,........,130.84792,3.90333,130.84792,3.90639,8342,267,73,277,2.57,0.1,14.2,2.47,123.3,2.2,9.96,0.05,1
4553,032-054.,130.85291,3.61028,130.85873,3.61472,8131,382,6,420,8.14,0.12,37.8,2.47,120.3,2.3,10.44,0.05,1
181124,032-053.,130.85333,8.08417,130.85291,8.07972,8897,371,36,385,1.98,0.09,11.6,1.99,131.1,2.2,9.9,0.05,1
182246,........,130.8575,2.90556,130.85832,2.90583,7790,277,6,286,1.32,0.1,6.9,2.58,115.4,2.3,9.62,0.06,1
182062,032-055.,130.86249,4.43639,130.86124,4.43333,4348,170,5,195,1.97,0.08,14.0,2.41,65.1,2.4,9.29,0.06,1
188779,........,130.89458,13.06611,130.89626,13.06306,4128,85,7,102,0.75,0.06,8.1,2.23,61.5,2.3,8.83,0.06,1
181961,........,130.91042,5.31472,130.90541,5.31694,15140,127,25,138,0.88,0.07,7.5,2.34,220.4,2.2,10.0,0.06,1
182177,........,130.91165,3.88611,130.9279,3.87556,8305,54,5,74,0.89,0.06,9.7,2.75,122.8,2.3,9.5,0.05,1
4561,005-002.,130.9525,0.84111,130.94875,0.83778,8649,414,111,446,3.83,0.14,14.2,2.91,127.7,2.3,10.17,0.05,1
181130,033-001.,130.95874,2.71944,130.96291,2.71361,7771,462,15,506,2.85,0.14,10.5,2.63,115.1,2.3,9.95,0.05,1
182468,........,131.03876,10.92833,131.03416,10.93472,3999,130,7,154,1.5,0.07,13.2,2.22,59.9,2.0,9.1,0.06,1
4565,FGC.789.,131.08667,9.53556,131.09126,9.53722,4061,220,4,242,3.64,0.09,23.4,2.34,87.1,18.0,9.81,0.18,1
181266,........,131.12459,9.35028,131.11958,9.34833,3946,122,6,136,0.93,0.07,8.0,2.34,59.2,2.3,8.89,0.06,1
180460,061-003.,131.13542,9.17278,131.13458,9.16611,4088,221,3,236,2.55,0.09,15.4,2.47,74.8,14.3,9.53,0.17,1
188849,........,131.15167,9.69833,131.14833,9.70278,3828,102,4,115,1.09,0.06,10.5,2.29,57.6,2.2,8.93,0.06,1
4567,061-004.,131.17459,9.80611,131.17751,9.80056,4084,231,2,246,4.46,0.09,26.8,2.44,74.1,15.5,9.76,0.19,1
4568,061-005.,131.18584,10.47167,131.18167,10.47222,4087,208,4,229,6.59,0.09,43.0,2.37,61.2,4.4,9.76,0.08,1
4571,005-005.,131.2175,1.16139,131.21458,1.15528,4006,179,5,197,4.61,0.14,18.7,4.12,60.5,2.2,9.6,0.06,1
182315,........,131.27042,1.40861,131.27,1.40139,4130,28,8,48,0.55,0.05,7.6,2.97,62.2,2.4,8.7,0.07,1
181495,ADBS....,131.27042,9.53111,131.27542,9.53,3156,79,4,95,1.5,0.06,16.3,2.31,48.0,2.2,8.91,0.06,1
716920,........,131.28416,17.97278,131.26917,17.95972,14097,339,56,381,1.49,0.12,7.4,2.44,205.2,2.3,10.17,0.06,1
4573,N2657...,131.3175,9.64778,131.31541,9.64583,4139,182,2,199,8.41,0.09,58.1,2.39,65.5,14.0,9.93,0.19,1
182263,........,131.34418,2.18667,131.34375,2.19,1868,56,3,76,1.67,0.06,18.7,2.62,29.2,2.3,8.53,0.08,1
182264,........,131.42084,2.36444,131.42708,2.35611,9760,203,5,216,1.44,0.1,8.2,2.74,143.6,2.3,9.84,0.05,1
182477,........,131.47876,12.24333,131.47417,12.24222,4170,84,3,96,0.98,0.05,11.7,2.04,62.2,2.2,8.95,0.06,1
4582,061-007.,131.48625,12.78139,131.48,12.78139,8985,266,8,323,5.56,0.1,32.7,2.33,132.3,2.3,10.36,0.05,1
4584,N2661...,131.50082,12.61417,131.49792,12.61972,4110,90,3,122,8.11,0.07,80.3,2.37,61.3,2.3,9.86,0.05,1
189000,........,131.54834,7.04722,131.54834,7.04972,2931,60,4,71,0.75,0.05,10.3,2.08,44.9,2.2,8.55,0.07,1
181777,........,131.55042,7.26333,131.55208,7.26694,2938,84,10,101,0.68,0.06,6.9,2.39,45.0,2.2,8.51,0.07,1
189025,........,131.56459,2.27111,131.56332,2.26611,1924,47,5,83,1.93,0.06,22.6,2.75,30.1,2.3,8.61,0.08,1
188963,........,131.59125,4.93528,131.59042,4.94556,12813,93,9,117,0.73,0.07,7.2,2.35,187.2,2.3,9.78,0.06,1
181147,........,131.66458,2.41444,131.66873,2.40778,3977,84,5,92,0.81,0.06,7.4,2.67,60.1,2.2,8.84,0.06,1
188855,........,131.66708,11.43472,131.65791,11.43222,8912,119,6,126,0.69,0.06,6.6,2.13,131.3,2.2,9.45,0.06,1
189202,........,131.68166,17.66583,131.685,17.67528,6033,232,7,244,1.24,0.08,7.9,2.3,90.0,2.2,9.37,0.06,1
716941,........,131.6825,17.99222,131.68166,17.99528,4246,55,4,71,0.76,0.05,11.2,2.02,62.9,2.2,8.85,0.06,1
181146,I2398...,131.68542,17.75444,131.68542,17.75472,9178,355,5,375,3.06,0.11,15.4,2.35,134.9,2.3,10.12,0.05,1
182478,........,131.69583,13.16639,131.69583,13.16417,4187,155,5,186,2.81,0.08,22.0,2.28,62.4,2.3,9.41,0.06,1
182390,005-007.,131.69833,0.30417,131.70332,0.30361,8752,276,11,291,3.48,0.13,14.6,3.2,129.2,2.3,10.14,0.05,1
180485,061-011.,131.70082,13.70167,131.69708,13.70667,2140,72,2,88,1.57,0.05,17.6,2.34,33.0,2.2,8.61,0.07,1
181148,I.521...,131.70541,2.55389,131.68292,2.53694,8510,462,45,598,4.33,0.15,16.2,2.59,125.7,2.3,10.21,0.05,1
182461,........,131.73792,13.43306,131.7404,13.43139,2218,89,4,105,1.03,0.05,11.7,2.06,34.2,2.3,8.45,0.08,1
189096,........,131.77042,0.15917,131.76501,0.16667,3964,63,5,75,0.93,0.07,7.7,3.36,60.0,2.3,8.9,0.06,1
181149,........,131.79375,16.34583,131.78917,16.34472,5969,174,23,189,1.14,0.06,10.6,1.82,89.1,2.2,9.33,0.05,1
189012,........,131.80042,7.5425,0.0,0.0,10217,221,11,249,1.18,0.09,7.5,2.35,150.1,2.4,9.8,0.06,1
181782,........,131.80751,7.23417,131.80751,7.23083,13517,182,9,193,1.01,0.09,6.1,2.76,197.2,2.3,9.97,0.06,1
182483,........,131.82126,10.04583,131.8246,10.0425,3308,100,5,131,1.48,0.06,14.9,2.22,50.2,2.2,8.94,0.06,1
181964,........,131.83,5.90306,131.83168,5.89806,3930,98,5,114,1.39,0.07,13.7,2.28,59.2,2.3,9.06,0.06,1
716949,........,131.87042,16.37528,131.86334,16.38694,5866,159,25,175,0.77,0.06,7.0,1.97,87.7,2.2,9.14,0.06,1
182275,033-008.,131.87668,2.69139,131.88126,2.69028,8586,274,29,293,1.6,0.11,8.3,2.62,126.8,2.3,9.78,0.06,1
4599,061-012.,131.93042,13.41361,131.92375,13.41861,2071,148,2,166,44.95,0.12,248.4,3.32,32.0,2.3,10.04,0.08,1
4606,I2406...,132.01834,17.70056,132.01917,17.70194,4687,378,3,390,5.81,0.1,30.8,2.17,69.1,2.4,9.82,0.05,1
188780,........,132.02042,13.08139,132.01167,13.08583,5251,241,16,265,1.16,0.09,7.3,2.26,77.2,2.2,9.21,0.06,1
4607,I2407...,132.04208,17.60945,132.03793,17.61083,6155,444,21,460,2.05,0.11,9.5,2.16,91.8,2.2,9.61,0.05,1
181152,090-013.,132.06541,16.96028,132.07375,16.95889,8508,304,17,314,1.63,0.13,9.1,2.3,125.4,2.1,9.78,0.06,1
182340,........,132.08209,1.26611,132.07793,1.26444,1762,54,8,73,0.68,0.05,7.7,2.66,27.6,2.2,8.09,0.09,1
182072,033-009.,132.09459,4.38528,132.09666,4.3875,10632,245,8,271,1.26,0.09,7.7,2.33,156.1,2.3,9.86,0.05,1
182185,........,132.10249,3.39111,132.09834,3.38889,4433,87,9,128,0.88,0.07,8.0,2.62,66.3,2.3,8.96,0.06,1
188781,F633-1..,132.11624,16.19,132.11583,16.19222,5905,25,2,39,1.77,0.04,37.9,1.98,88.2,2.1,9.51,0.05,1
4610,005-010.,132.12042,1.07694,132.11084,1.06528,8506,272,12,335,3.36,0.21,8.9,5.12,125.7,2.2,10.1,0.05,1
188782,........,132.13499,14.85,132.13916,14.85056,9637,228,7,240,0.99,0.08,6.8,2.15,141.6,2.4,9.67,0.06,1
180502,061-013.,132.14166,12.81694,132.1425,12.82028,8974,120,24,134,0.98,0.06,9.1,2.18,132.2,2.3,9.61,0.05,1
4613,005-012.,132.16208,1.04972,132.1675,1.03806,8634,202,47,268,4.26,0.16,14.2,4.72,127.6,2.4,10.21,0.05,1
182075,033-010.,132.26917,4.32778,132.25,4.34361,17560,55,31,97,0.59,0.05,7.7,2.28,255.0,2.4,9.96,0.06,1
181160,033-011.,132.27792,7.37306,132.2825,7.37306,8883,118,22,135,1.85,0.06,16.5,2.3,131.0,2.3,9.87,0.05,1
189093,........,132.27875,2.01417,132.27542,2.01417,8276,253,15,265,2.72,0.11,14.3,2.68,122.4,2.2,9.98,0.05,1
188783,........,132.36624,15.00639,132.37042,15.00528,8566,224,6,239,1.35,0.09,8.2,2.46,126.3,2.4,9.71,0.05,1
188857,........,132.41959,9.12972,132.4225,9.12306,2080,83,13,92,0.77,0.05,8.2,2.29,32.3,2.4,8.28,0.08,1
188831,........,132.46916,12.1575,132.47041,12.14,8818,81,5,96,0.95,0.05,10.4,2.25,130.0,2.2,9.58,0.05,1
182403,005-014.,132.54124,0.66694,132.55167,0.65694,12748,338,84,346,2.0,0.17,6.5,3.77,186.4,2.3,10.21,0.06,1
4625,033-012.,132.57541,3.49583,132.57417,3.49694,8464,422,8,459,7.14,0.14,26.6,2.83,125.1,2.3,10.42,0.05,1
181620,........,132.67708,9.34083,132.67542,9.34083,13391,92,10,120,1.14,0.06,11.1,2.37,195.4,2.4,10.01,0.05,1
188859,........,132.70876,11.80111,132.71167,11.80222,3627,116,8,146,0.87,0.05,10.2,1.76,54.6,2.2,8.79,0.06,1
712742,........,132.78209,11.78861,132.77626,11.79,8948,146,3,157,1.03,0.06,10.4,1.83,131.9,2.3,9.63,0.05,1
181174,033-013.,132.80876,5.06417,132.79709,5.07167,8504,186,9,207,2.19,0.08,14.8,2.42,125.7,2.3,9.91,0.05,1
182196,........,132.84834,3.10833,132.84958,3.10889,7515,247,8,271,1.9,0.15,7.1,3.8,111.6,2.4,9.75,0.06,1
717002,........,132.85376,17.94417,132.85458,17.945,13954,59,19,115,1.54,0.08,17.7,2.5,203.2,2.1,10.18,0.05,1
182288,........,132.86084,2.83722,132.85667,2.83306,8555,99,15,108,0.73,0.06,6.3,2.58,126.5,2.2,9.44,0.06,1
181622,........,132.8725,9.05611,132.86542,9.05667,13010,144,15,200,1.24,0.09,9.0,2.56,190.0,2.2,10.02,0.05,1
188964,........,132.92375,4.80639,132.92416,4.79889,8151,50,3,58,0.88,0.05,11.5,2.4,120.6,2.1,9.48,0.05,1
182291,........,133.03667,2.83556,133.04208,2.84028,8669,355,7,382,2.36,0.13,10.3,2.72,128.1,2.2,9.96,0.05,1
181624,........,133.04375,9.17028,133.0546,9.17306,13089,180,10,206,0.94,0.08,6.6,2.37,191.1,2.4,9.91,0.06,1
181885,........,133.05417,6.5525,133.03958,6.54889,16283,250,8,270,1.19,0.1,6.8,2.49,236.8,2.3,10.2,0.06,1
181181,033-015.,133.08667,5.93139,133.0871,5.93611,10478,60,5,92,2.24,0.08,25.7,2.48,153.9,2.4,10.1,0.05,1
182462,........,133.14375,13.84194,133.14084,13.84111,1516,76,2,94,2.73,0.06,30.3,2.29,23.9,2.4,8.57,0.1,1
4652,I.523...,133.28625,9.14361,133.29707,9.14806,8773,327,6,346,4.74,0.11,24.9,2.35,129.5,2.3,10.27,0.05,1
717033,........,133.28792,16.63305,133.28583,16.62639,8391,142,5,157,1.29,0.05,13.2,1.83,123.8,2.3,9.67,0.05,1
188879,........,133.36041,11.52694,133.36334,11.51861,13972,182,7,202,1.04,0.08,7.3,2.34,203.7,2.3,10.01,0.06,1
4655,033-016.,133.38791,4.78417,133.38626,4.78139,6189,275,3,285,2.47,0.09,15.3,2.18,92.6,2.2,9.7,0.05,1
189124,........,133.4075,0.24222,0.0,0.0,8576,234,32,261,1.72,0.17,6.3,3.95,126.8,2.3,9.81,0.06,1
189203,........,133.44667,17.64583,133.44542,17.63694,14133,97,13,132,0.71,0.07,6.6,2.42,205.8,2.3,9.85,0.06,1
181186,033-017.,133.47333,5.24083,133.4675,5.24833,8528,321,7,344,3.1,0.1,17.3,2.23,126.1,2.0,10.06,0.05,1
189204,........,133.48792,17.94305,133.48541,17.94861,4225,143,6,165,4.24,0.08,32.5,2.43,62.6,2.4,9.59,0.06,1
181192,........,133.53792,0.50194,133.53542,0.49806,8465,332,10,355,3.01,0.13,12.4,2.98,125.2,2.4,10.05,0.05,1
181890,........,133.57666,6.05972,133.57458,6.05972,8634,215,54,265,2.35,0.09,15.3,2.34,127.6,2.3,9.95,0.05,1
181892,........,133.64708,6.33417,133.64207,6.33139,8580,72,16,92,0.71,0.05,9.2,2.02,126.8,2.2,9.43,0.06,1
181694,........,133.68375,8.95611,133.68083,8.94806,8871,134,20,191,1.11,0.07,9.2,2.33,130.9,2.3,9.65,0.05,1
182087,........,133.69499,4.30972,133.68625,4.30194,7104,142,6,157,1.0,0.08,7.2,2.59,105.7,2.1,9.42,0.06,1
738920,........,133.83418,17.12389,133.83792,17.12389,4194,123,6,140,1.0,0.06,9.5,2.11,62.3,2.5,8.96,0.06,1
180546,061-021.,133.85043,12.06139,133.85043,12.05972,9082,301,5,321,1.54,0.1,8.6,2.29,133.8,2.2,9.81,0.05,1
738921,........,133.86459,16.56194,133.8671,16.55861,11314,28,5,52,0.86,0.03,19.4,1.78,165.6,2.4,9.74,0.05,1
738922,........,133.88043,17.47417,133.88417,17.47806,4365,154,10,172,0.66,0.07,5.5,2.16,64.6,2.3,8.81,0.07,1
188784,........,133.93918,15.67,133.93918,15.67389,4246,163,8,180,1.08,0.07,9.2,2.07,63.1,2.3,9.01,0.06,1
181794,........,133.94125,7.39694,133.93668,7.41,16925,142,22,192,0.88,0.08,6.9,2.36,246.0,2.2,10.1,0.06,1
188812,........,133.94585,13.21139,0.0,0.0,4027,78,20,96,1.01,0.06,11.8,2.14,60.2,2.3,8.94,0.06,1
181201,005-032.,133.94626,0.80611,133.94749,0.79361,12456,427,45,446,2.63,0.15,9.4,2.91,182.3,2.3,10.31,0.05,1
182212,........,133.9575,3.65,133.95375,3.64111,8184,104,6,127,1.13,0.07,10.4,2.36,121.2,2.4,9.59,0.05,1
4673,033-026.,133.96918,2.52861,133.96791,2.52389,3818,133,2,148,7.18,0.08,55.3,2.51,57.8,2.2,9.75,0.05,1
180548,061-023.,133.97,13.56389,133.97125,13.56306,4191,178,9,204,1.78,0.08,12.5,2.37,62.5,2.3,9.21,0.06,1
181202,........,133.98459,3.75861,133.98334,3.75806,8256,254,6,282,2.82,0.1,15.7,2.52,122.2,2.3,10.0,0.05,1
4670,061-022.,133.98917,13.23389,133.98083,13.22944,4135,333,9,360,1.88,0.1,9.7,2.37,61.7,2.3,9.23,0.06,1
181575,F563-1..,134.02458,17.26583,134.02834,17.26167,4163,22,3,36,0.55,0.04,11.2,2.23,61.8,2.3,8.69,0.06,1
188785,........,134.03082,12.36917,134.03125,12.37222,8935,101,24,119,0.74,0.06,7.7,2.13,131.7,2.3,9.48,0.06,1
4677,061-025.,134.09666,13.18278,134.10083,13.18194,4136,220,2,233,2.4,0.08,15.9,2.27,48.3,9.0,9.12,0.17,1
180553,061-024.,134.10583,12.41139,134.10291,12.41222,8909,118,43,161,1.77,0.06,17.7,2.04,131.4,2.3,9.86,0.05,1
180556,061-027b,134.12541,11.02833,134.12917,11.02944,8931,231,5,247,1.36,0.07,9.8,2.04,131.7,2.2,9.75,0.05,1
4684,005-039.,134.17125,0.37583,134.16959,0.37444,2519,151,2,172,9.72,0.1,60.9,2.9,39.0,2.3,9.54,0.07,1
188786,........,134.17625,12.53083,134.17584,12.5325,8989,181,13,244,2.25,0.08,18.1,2.07,132.5,2.2,9.97,0.05,1
180558,061-028.,134.22209,10.37639,134.21918,10.37833,8509,35,3,52,1.35,0.05,21.6,2.31,125.7,2.3,9.7,0.05,1
4685,061-029.,134.25082,13.19944,134.255,13.19861,3982,309,4,337,6.83,0.1,38.0,2.29,59.6,2.2,9.76,0.05,1
182467,........,134.27583,9.12278,134.27333,9.11833,3970,34,8,58,0.55,0.05,9.2,2.21,59.6,2.1,8.66,0.07,1
182301,........,134.28209,2.66444,134.27707,2.66472,3984,35,6,63,0.59,0.05,8.7,2.52,57.1,4.4,8.66,0.09,1
188787,........,134.29834,12.64361,134.29791,12.63639,17360,183,26,193,1.0,0.08,7.4,2.23,252.1,2.1,10.18,0.06,1
188788,D634-01.,134.31624,13.04972,134.30707,13.05583,8860,53,10,86,0.7,0.05,9.8,2.18,130.7,2.3,9.45,0.06,1
4691,N2713...,134.33333,2.9225,134.33583,2.92056,3915,625,7,658,11.01,0.18,26.1,3.02,65.8,12.8,10.05,0.17,1
4688,N2711...,134.34833,17.28639,134.34833,17.2875,6148,97,7,153,4.58,0.07,47.3,2.19,91.8,2.2,9.96,0.05,1
181638,........,134.4325,9.77278,134.42625,9.77167,11286,189,11,201,1.27,0.08,8.6,2.4,165.4,2.3,9.91,0.05,1
181207,........,134.46834,17.08639,134.47415,17.09056,6154,211,3,237,4.63,0.09,30.0,2.38,91.9,2.1,9.96,0.05,1
4694,061-030.,134.47083,12.4975,134.46916,12.495,5752,206,11,248,4.02,0.09,26.5,2.36,86.3,2.3,9.85,0.05,1
189094,........,134.57124,0.44083,134.56915,0.43944,3397,53,10,88,0.73,0.06,8.0,2.77,51.9,2.2,8.67,0.07,1
188789,........,134.60709,14.58083,134.60623,14.58389,12086,319,3,339,2.43,0.11,12.9,2.35,176.7,2.4,10.25,0.05,1
182220,........,134.61041,3.38722,134.60916,3.39417,7186,156,5,179,1.45,0.08,11.0,2.35,107.0,2.4,9.59,0.05,1
4703,033-032.,134.61124,6.32972,134.62416,6.32083,3534,105,8,146,2.43,0.07,23.7,2.23,53.6,2.2,9.22,0.06,1
188790,........,134.64124,13.92861,134.64207,13.92778,5031,185,2,203,2.41,0.08,17.3,2.29,74.1,2.2,9.49,0.05,1
182304,........,134.67624,2.19417,134.67082,2.19306,2449,86,3,112,1.74,0.07,16.0,2.6,37.9,2.2,8.77,0.07,1
180570,061-032.,134.68291,12.68194,134.67999,12.67722,9003,179,20,212,0.94,0.08,6.7,2.33,132.7,2.2,9.59,0.06,1
189001,........,134.6925,7.43972,134.68291,7.44167,2018,44,15,69,1.06,0.05,17.0,2.08,31.5,2.3,8.39,0.08,1
4707,N2718...,134.70917,6.29361,134.7104,6.2925,3843,121,3,139,15.67,0.08,124.8,2.54,58.0,2.4,10.09,0.06,1
182489,........,134.72292,5.53139,134.72542,5.52611,1977,98,2,111,3.93,0.07,35.6,2.48,30.9,2.4,8.95,0.08,1
182223,........,134.7775,3.28944,134.77959,3.28444,3687,125,20,139,0.72,0.06,6.5,2.24,57.1,4.1,8.74,0.08,1
182480,........,134.79793,11.02861,134.79501,11.02417,9153,153,4,171,1.71,0.08,12.6,2.44,134.9,2.3,9.87,0.05,1
188791,........,134.8,12.03917,134.80167,12.045,5756,37,8,60,0.45,0.04,8.1,1.97,86.4,2.2,8.9,0.06,1
182481,........,134.8046,10.08389,134.8046,10.07972,11116,78,9,113,0.68,0.06,8.0,2.15,163.0,2.3,9.63,0.06,1
182453,........,134.81459,0.39139,134.81541,0.39139,3395,195,5,224,2.88,0.09,17.7,2.6,51.9,2.4,9.26,0.06,1
182482,........,134.82251,10.62917,134.82042,10.62972,4388,25,7,44,0.44,0.05,6.8,2.73,65.4,2.2,8.65,0.07,1
181212,005-045.,134.83084,0.80528,134.83,0.7975,3937,167,4,193,3.19,0.1,17.2,3.2,59.6,2.3,9.43,0.06,1
188732,........,134.84,4.94306,134.83751,4.94194,2469,75,10,100,1.58,0.06,17.0,2.39,38.2,2.4,8.73,0.07,1
4712,061-035.,134.845,11.14361,134.84834,11.135,2015,149,2,161,3.18,0.07,24.8,2.34,31.3,2.3,8.87,0.08,1
182225,033-035.,134.90541,3.50556,134.89417,3.50833,8246,320,91,325,2.02,0.12,8.8,2.85,122.1,2.2,9.85,0.05,1
